date,timestamp,open,high,low,close,volume,return
2024-12-17 12:00:00,1734436800,0.5637,0.585,0.5617,0.5667,643371.0,
2024-12-17 18:00:00,1734458400,0.5651,0.5653,0.51,0.5135,393299.7,-0.09387683077466036
2024-12-18 00:00:00,1734480000,0.5123,0.5143,0.4763,0.479,125988.5,-0.0671859785783836
2024-12-18 06:00:00,1734501600,0.4817,0.4861,0.4692,0.4736,47326.1,-0.01127348643006254
2024-12-18 12:00:00,1734523200,0.4707,0.4707,0.4545,0.4638,198865.8,-0.020692567567567655
2024-12-18 18:00:00,1734544800,0.464,0.5155,0.3785,0.42,1030135.2,-0.09443725743855114
2024-12-19 00:00:00,1734566400,0.4226,0.4444,0.4093,0.4384,239965.8,0.043809523809523965
2024-12-19 06:00:00,1734588000,0.4343,0.4343,0.4212,0.4303,62031.5,-0.01847627737226276
2024-12-19 12:00:00,1734609600,0.4321,0.4334,0.3884,0.3928,245831.7,-0.08714850104578209
2024-12-19 18:00:00,1734631200,0.3913,0.4025,0.3728,0.385,95235.9,-0.01985743380855387
2024-12-20 00:00:00,1734652800,0.3854,0.3955,0.378,0.378,105425.3,-0.018181818181818188
2024-12-20 06:00:00,1734674400,0.3812,0.3818,0.327,0.3272,258216.4,-0.1343915343915344
2024-12-20 12:00:00,1734696000,0.3294,0.3808,0.3294,0.3757,241424.3,0.14822738386308054
2024-12-20 18:00:00,1734717600,0.3749,0.3941,0.3726,0.3915,53806.1,0.04205483098216667
2024-12-21 00:00:00,1734739200,0.3915,0.4007,0.378,0.4007,120020.3,0.02349936143039577
2024-12-21 06:00:00,1734760800,0.3982,0.414,0.3849,0.3874,128380.9,-0.033191914150237034
2024-12-21 12:00:00,1734782400,0.386,0.3862,0.3528,0.3599,35370.1,-0.07098606091894688
2024-12-21 18:00:00,1734804000,0.3599,0.3616,0.3476,0.35,116003.7,-0.027507641011392137
2024-12-22 00:00:00,1734825600,0.3475,0.357,0.34,0.3478,125904.3,-0.006285714285714228
2024-12-22 06:00:00,1734847200,0.3462,0.3639,0.3462,0.3639,15762.2,0.04629097182288677
2024-12-22 12:00:00,1734868800,0.3639,0.364,0.3446,0.3567,106838.2,-0.019785655399835123
2024-12-22 18:00:00,1734890400,0.3589,0.3589,0.3397,0.3474,23524.4,-0.026072329688814233
2024-12-23 00:00:00,1734912000,0.3495,0.3689,0.3485,0.358,17947.1,0.030512377662636814
2024-12-23 06:00:00,1734933600,0.3578,0.3687,0.3539,0.3627,41844.4,0.01312849162011176
2024-12-23 12:00:00,1734955200,0.3639,0.369,0.3442,0.359,37412.1,-0.010201268265784491
2024-12-23 18:00:00,1734976800,0.356,0.3995,0.3558,0.3841,200555.5,0.06991643454038998
2024-12-24 00:00:00,1734998400,0.3834,0.3925,0.376,0.3866,69098.3,0.006508721687060737
2024-12-24 06:00:00,1735020000,0.3887,0.3995,0.3872,0.3966,14972.5,0.025866528711846914
2024-12-24 12:00:00,1735041600,0.397,0.4366,0.397,0.4241,244330.9,0.06933938477054968
2024-12-24 18:00:00,1735063200,0.4222,0.4249,0.4141,0.4225,87807.3,-0.003772695119075631
2024-12-25 00:00:00,1735084800,0.4256,0.4671,0.4256,0.466,118529.4,0.1029585798816568
2024-12-25 06:00:00,1735106400,0.4626,0.4626,0.4332,0.4453,84189.6,-0.044420600858369186
2024-12-25 12:00:00,1735128000,0.4459,0.4604,0.42,0.4204,55241.3,-0.05591735908376372
2024-12-25 18:00:00,1735149600,0.4204,0.4204,0.407,0.4128,43566.9,-0.01807802093244526
2024-12-26 00:00:00,1735171200,0.4129,0.4241,0.3965,0.3966,62536.9,-0.03924418604651159
2024-12-26 06:00:00,1735192800,0.3966,0.3996,0.3838,0.3859,10714.1,-0.02697932425617744
2024-12-26 12:00:00,1735214400,0.385,0.3859,0.3745,0.3745,18262.5,-0.029541331951282723
2024-12-26 18:00:00,1735236000,0.3735,0.384,0.3665,0.3716,116555.2,-0.007743658210947912
2024-12-27 00:00:00,1735257600,0.3743,0.3862,0.3736,0.3748,107787.5,0.008611410118406937
2024-12-27 06:00:00,1735279200,0.3747,0.39,0.369,0.3819,14538.0,0.018943436499466282
2024-12-27 12:00:00,1735300800,0.3813,0.3817,0.3591,0.3695,158322.1,-0.03246923278345126
2024-12-27 18:00:00,1735322400,0.37,0.37,0.3553,0.3595,18329.1,-0.02706359945872805
2024-12-28 00:00:00,1735344000,0.3578,0.3587,0.3523,0.3523,21007.1,-0.02002781641168283
2024-12-28 06:00:00,1735365600,0.3519,0.3521,0.3405,0.3494,39463.8,-0.008231620777746307
2024-12-28 12:00:00,1735387200,0.3524,0.3691,0.3479,0.369,14699.0,0.05609616485403546
2024-12-28 18:00:00,1735408800,0.3692,0.3782,0.3661,0.37,64718.2,0.0027100271002709064
2024-12-29 00:00:00,1735430400,0.37,0.3705,0.3656,0.3702,42561.5,0.000540540540540535
2024-12-29 06:00:00,1735452000,0.37,0.3839,0.3652,0.3663,62194.1,-0.010534846029173317
2024-12-29 12:00:00,1735473600,0.3645,0.3697,0.3513,0.3513,32814.5,-0.040950040950040956
2024-12-29 18:00:00,1735495200,0.3524,0.3615,0.3476,0.3495,34660.2,-0.005123825789923209
2024-12-30 00:00:00,1735516800,0.3495,0.3657,0.3477,0.3557,55947.3,0.017739628040057243
2024-12-30 06:00:00,1735538400,0.3557,0.3639,0.3397,0.3455,53280.9,-0.028675850435760597
2024-12-30 12:00:00,1735560000,0.3455,0.346,0.3237,0.3403,50622.5,-0.015050651230101297
2024-12-30 18:00:00,1735581600,0.3403,0.3444,0.3265,0.3298,272893.0,-0.03085512782838673
2024-12-31 00:00:00,1735603200,0.3297,0.3312,0.3203,0.3225,338535.6,-0.022134627046694888
2024-12-31 06:00:00,1735624800,0.322,0.3316,0.3181,0.3253,277404.5,0.008682170542635648
2024-12-31 12:00:00,1735646400,0.325,0.3399,0.321,0.3268,311658.8,0.004611128189363711
2024-12-31 18:00:00,1735668000,0.3268,0.3281,0.3151,0.3174,254196.3,-0.02876376988984075
2025-01-01 00:00:00,1735689600,0.3176,0.3242,0.3164,0.3184,92971.9,0.003150598613736566
2025-01-01 06:00:00,1735711200,0.3191,0.3205,0.31,0.3123,86387.3,-0.019158291457286425
2025-01-01 12:00:00,1735732800,0.3128,0.3204,0.3123,0.3199,181727.7,0.02433557476785131
2025-01-01 18:00:00,1735754400,0.3203,0.3513,0.318,0.3369,894930.0,0.05314160675210999
2025-01-02 00:00:00,1735776000,0.3369,0.3641,0.3342,0.3545,538151.1,0.05224102107450279
2025-01-02 06:00:00,1735797600,0.355,0.3734,0.353,0.3704,424188.6,0.04485190409026796
2025-01-02 12:00:00,1735819200,0.3704,0.3971,0.3631,0.3926,1298544.9,0.059935205183585305
2025-01-02 18:00:00,1735840800,0.3933,0.3966,0.3713,0.3756,681874.3,-0.043301069791136015
2025-01-03 00:00:00,1735862400,0.3763,0.3842,0.3666,0.3685,432273.7,-0.018903088391906242
